Country,Long,Lat,Paper,Range,,,,,,
China,115.02,39.616,"de Villiers M, Kriticos DJ, Veldtman R (2017) Including irrigation in niche modelling of the invasive wasp Vespula germanica (Fabricius) improves model fit to predict potential for further spread. PLoS ONE 12(7): e0181397.",Native,,,,,,
China,116.5,40.25,"de Villiers M, Kriticos DJ, Veldtman R (2017) Including irrigation in niche modelling of the invasive wasp Vespula germanica (Fabricius) improves model fit to predict potential for further spread. PLoS ONE 12(7): e0181397.",Native,,,,,,
China,122.83,41.626,"de Villiers M, Kriticos DJ, Veldtman R (2017) Including irrigation in niche modelling of the invasive wasp Vespula germanica (Fabricius) improves model fit to predict potential for further spread. PLoS ONE 12(7): e0181397.",Native,,,,,,
China,84.936,41.674,"de Villiers M, Kriticos DJ, Veldtman R (2017) Including irrigation in niche modelling of the invasive wasp Vespula germanica (Fabricius) improves model fit to predict potential for further spread. PLoS ONE 12(7): e0181397.",Native,,,,,,
China,113.61,43.016,"de Villiers M, Kriticos DJ, Veldtman R (2017) Including irrigation in niche modelling of the invasive wasp Vespula germanica (Fabricius) improves model fit to predict potential for further spread. PLoS ONE 12(7): e0181397.",Native,,,,,,
China,126.26,43.868,"de Villiers M, Kriticos DJ, Veldtman R (2017) Including irrigation in niche modelling of the invasive wasp Vespula germanica (Fabricius) improves model fit to predict potential for further spread. PLoS ONE 12(7): e0181397.",Native,,,,,,
China,127.365,47.503,"de Villiers M, Kriticos DJ, Veldtman R (2017) Including irrigation in niche modelling of the invasive wasp Vespula germanica (Fabricius) improves model fit to predict potential for further spread. PLoS ONE 12(7): e0181397.",Native,,,,,,
Corsica,9.121,42.146,"de Villiers M, Kriticos DJ, Veldtman R (2017) Including irrigation in niche modelling of the invasive wasp Vespula germanica (Fabricius) improves model fit to predict potential for further spread. PLoS ONE 12(7): e0181397.",Native,,,,,,
Croatia,17.0505,43.3107,"Libor Dvorak, Personal collection, sent to us for genetic analysis.",Native,,,,,,
Croatia,15.5,45.1667,"de Villiers M, Kriticos DJ, Veldtman R (2017) Including irrigation in niche modelling of the invasive wasp Vespula germanica (Fabricius) improves model fit to predict potential for further spread. PLoS ONE 12(7): e0181397.",Native,,,,,,
Cyprus,33.4978,34.7934,"Libor Dvorak, Personal collection, sent to us for genetic analysis.",Native,,,,,,
Cyprus,33.311,35.069,"de Villiers M, Kriticos DJ, Veldtman R (2017) Including irrigation in niche modelling of the invasive wasp Vespula germanica (Fabricius) improves model fit to predict potential for further spread. PLoS ONE 12(7): e0181397.",Native,,,,,,
Czech Republic,16.7550,48.7407,"Dvorak (2006) Social wasps (Hymenoptera: Vespidae: Vespinae) from the Czech Republic and Slovakia in the collections of the Moravian Museum, Brno. Acta Musei Moraviae, Scientiae biologicae (Brno) 91: 149-157",Native,,,,,,
Czech Republic,16.6377,48.8053,"Dvorak (2006) Social wasps (Hymenoptera: Vespidae: Vespinae) from the Czech Republic and Slovakia in the collections of the Moravian Museum, Brno. Acta Musei Moraviae, Scientiae biologicae (Brno) 91: 149-157",Native,,,,,,
Czech Republic,16.6669,48.9273,"Dvorak (2006) Social wasps (Hymenoptera: Vespidae: Vespinae) from the Czech Republic and Slovakia in the collections of the Moravian Museum, Brno. Acta Musei Moraviae, Scientiae biologicae (Brno) 91: 149-157",Native,,,,,,
Czech Republic,14.6952,49.0350,"Dvorak (2006) Social wasps (Hymenoptera: Vespidae: Vespinae) from the Czech Republic and Slovakia in the collections of the Moravian Museum, Brno. Acta Musei Moraviae, Scientiae biologicae (Brno) 91: 149-157",Native,,,,,,
Czech Republic,16.4661,49.1016,"Libor Dvorak, Personal collection, sent to us for genetic analysis.",Native,,,,,,
Czech Republic,17.0810,49.1511,"Dvorak (2006) Social wasps (Hymenoptera: Vespidae: Vespinae) from the Czech Republic and Slovakia in the collections of the Moravian Museum, Brno. Acta Musei Moraviae, Scientiae biologicae (Brno) 91: 149-157",Native,,,,,,
Czech Republic,16.5108,49.1695,"Dvorak (2006) Social wasps (Hymenoptera: Vespidae: Vespinae) from the Czech Republic and Slovakia in the collections of the Moravian Museum, Brno. Acta Musei Moraviae, Scientiae biologicae (Brno) 91: 149-157",Native,,,,,,
Czech Republic,16.4517,49.1699,"Dvorak (2006) Social wasps (Hymenoptera: Vespidae) trapped with beer in European forest ecosystems. Acta Musei Moraviae, Scientiae biologicae (Brno) 92: 181-204, 2007",Native,,,,,,
Czech Republic,16.6068,49.1951,"Dvorak (2006) Social wasps (Hymenoptera: Vespidae: Vespinae) from the Czech Republic and Slovakia in the collections of the Moravian Museum, Brno. Acta Musei Moraviae, Scientiae biologicae (Brno) 91: 149-157",Native,,,,,,
Czech Republic,17.0138,49.7214,"Dvorak (2006) Social wasps (Hymenoptera: Vespidae) trapped with beer in European forest ecosystems. Acta Musei Moraviae, Scientiae biologicae (Brno) 92: 181-204, 2007",Native,,,,,,
Czech Republic,15.606,49.774,"de Villiers M, Kriticos DJ, Veldtman R (2017) Including irrigation in niche modelling of the invasive wasp Vespula germanica (Fabricius) improves model fit to predict potential for further spread. PLoS ONE 12(7): e0181397.",Native,,,,,,
Czech Republic,17.4637,49.9882,"Dvorak (2006) Social wasps (Hymenoptera: Vespidae: Vespinae) from the Czech Republic and Slovakia in the collections of the Moravian Museum, Brno. Acta Musei Moraviae, Scientiae biologicae (Brno) 91: 149-157",Native,,,,,,
Czech Republic,14.4378,50.0755,"Dvorak (2006) Social wasps (Hymenoptera: Vespidae) trapped with beer in European forest ecosystems. Acta Musei Moraviae, Scientiae biologicae (Brno) 92: 181-204, 2007",Native,,,,,,
Estonia,25.657,58.724,"de Villiers M, Kriticos DJ, Veldtman R (2017) Including irrigation in niche modelling of the invasive wasp Vespula germanica (Fabricius) improves model fit to predict potential for further spread. PLoS ONE 12(7): e0181397.",Native,,,,,,
Ethiopia,40.3089,6.7606,"Tesfaye et al. (2017) Beekeeping practices, trends and constraints in Bale, South-eastern Ethiopia. Journal of Agricultural Extension and Rural Development  Vol.9(4), pp. 62-73",Native,,,,,,
Finland,24.9384,60.1699,Sorvari (2013Social wasp (Hymenoptera: Vespidae) beer trapping in Finland 2008–2012: a German surprise. Entomologica Fennica 24: 156-164,Native,,,,,,
Finland,24.9435,60.1745,"Libor Dvorak, Personal collection, sent to us for genetic analysis.",Native,,,,,,
Finland,22.2666,60.4518,Sorvari (2013Social wasp (Hymenoptera: Vespidae) beer trapping in Finland 2008–2012: a German surprise. Entomologica Fennica 24: 156-164,Native,,,,,,
Finland,27.269,65.113,"de Villiers M, Kriticos DJ, Veldtman R (2017) Including irrigation in niche modelling of the invasive wasp Vespula germanica (Fabricius) improves model fit to predict potential for further spread. PLoS ONE 12(7): e0181397.",Native,,,,,,
France,1.4690,43.5580,Brenton-Rule et al. (In Press) The origins of global invasions of the German wasp (Vespula germanica) and its infection with four honey bee viruses. Biological  Invasions. ,Native,,,,,,
France,-0.3732,44.4578,"Dvorak (2006) Social wasps (Hymenoptera: Vespidae) trapped with beer in European forest ecosystems. Acta Musei Moraviae, Scientiae biologicae (Brno) 92: 181-204, 2007",Native,,,,,,
France,5.3680,45.7230,Brenton-Rule et al. (In Press) The origins of global invasions of the German wasp (Vespula germanica) and its infection with four honey bee viruses. Biological  Invasions. ,Native,,,,,,
France,5.3300,45.7490,Brenton-Rule et al. (In Press) The origins of global invasions of the German wasp (Vespula germanica) and its infection with four honey bee viruses. Biological  Invasions. ,Native,,,,,,
France,4.8550,45.7730,Brenton-Rule et al. (In Press) The origins of global invasions of the German wasp (Vespula germanica) and its infection with four honey bee viruses. Biological  Invasions. ,Native,,,,,,
France,2.59,46.674,"de Villiers M, Kriticos DJ, Veldtman R (2017) Including irrigation in niche modelling of the invasive wasp Vespula germanica (Fabricius) improves model fit to predict potential for further spread. PLoS ONE 12(7): e0181397.",Native,,,,,,
France,2.3620,48.8430,Brenton-Rule et al. (In Press) The origins of global invasions of the German wasp (Vespula germanica) and its infection with four honey bee viruses. Biological  Invasions. ,Native,,,,,,
Germany,10.2750,50.8400,Brenton-Rule et al. (In Press) The origins of global invasions of the German wasp (Vespula germanica) and its infection with four honey bee viruses. Biological  Invasions. ,Native,,,,,,
Germany,10.2750,50.8400,Brenton-Rule et al. (In Press) The origins of global invasions of the German wasp (Vespula germanica) and its infection with four honey bee viruses. Biological  Invasions. ,Native,,,,,,
Germany,10.453,51.31,"de Villiers M, Kriticos DJ, Veldtman R (2017) Including irrigation in niche modelling of the invasive wasp Vespula germanica (Fabricius) improves model fit to predict potential for further spread. PLoS ONE 12(7): e0181397.",Native,,,,,,
Greece,26.1310,38.3682,Hendrichs et al. (1994) Odour-mediated foraging by yellowjacket wasps (Hymenoptera: Vespidae): predation on leks of pheromone-calling Mediterranean fruit fly males (Diptera: Tephritidae). Oecologia 9:88-94,Native,,,,,,
Greece,22.04,39.612,"de Villiers M, Kriticos DJ, Veldtman R (2017) Including irrigation in niche modelling of the invasive wasp Vespula germanica (Fabricius) improves model fit to predict potential for further spread. PLoS ONE 12(7): e0181397.",Native,,,,,,
Greece,23.1300,41.2100,"Dvorak & Ramel (2009) Social wasps of Wetland Kerkini, northern Greece (Hymenoptera: Vespidae: Vespinae, Polistinae). Linzer biol. Beitr.41: 1937-1946",Native,,,,,,
Greece,23.2525,41.2655,"Dvorak & Ramel (2009) Social wasps of Wetland Kerkini, northern Greece (Hymenoptera: Vespidae: Vespinae, Polistinae). Linzer biol. Beitr.41: 1937-1948",Native,,,,,,
Greece,23.2928,41.2757,"Dvorak & Ramel (2009) Social wasps of Wetland Kerkini, northern Greece (Hymenoptera: Vespidae: Vespinae, Polistinae). Linzer biol. Beitr.41: 1937-1947",Native,,,,,,
Hungary,19.4180,47.1170,"Libor Dvorak, Personal collection, sent to us for genetic analysis.",Native,,,,,,
Hungary,19.365,47.122,"de Villiers M, Kriticos DJ, Veldtman R (2017) Including irrigation in niche modelling of the invasive wasp Vespula germanica (Fabricius) improves model fit to predict potential for further spread. PLoS ONE 12(7): e0181397.",Native,,,,,,
India,76.681,33.943,"de Villiers M, Kriticos DJ, Veldtman R (2017) Including irrigation in niche modelling of the invasive wasp Vespula germanica (Fabricius) improves model fit to predict potential for further spread. PLoS ONE 12(7): e0181397.",Native,,,,,,
Iran,53.0459,29.1044,"Dvorak et al. (2012) On the distribution and taxonomy of vespine wasps of Iran (Hymenoptera: Vespidae: Vespinae). Acta Musei Moraviae, Scientiae biologicae (Brno) 97(2): 69–86, 2013",Native,,,,,,
Iran,57.0834,30.2839,"Dvorak et al. (2012) On the distribution and taxonomy of vespine wasps of Iran (Hymenoptera: Vespidae: Vespinae). Acta Musei Moraviae, Scientiae biologicae (Brno) 97(2): 69–86, 2019",Native,,,,,,
Iran,50.8456,30.7246,"Dvorak et al. (2012) On the distribution and taxonomy of vespine wasps of Iran (Hymenoptera: Vespidae: Vespinae). Acta Musei Moraviae, Scientiae biologicae (Brno) 97(2): 69–86, 2023",Native,,,,,,
Iran,54.3569,31.8974,"Dvorak et al. (2012) On the distribution and taxonomy of vespine wasps of Iran (Hymenoptera: Vespidae: Vespinae). Acta Musei Moraviae, Scientiae biologicae (Brno) 97(2): 69–86, 2031",Native,,,,,,
Iran,48.4236,32.3831,"Dvorak et al. (2012) On the distribution and taxonomy of vespine wasps of Iran (Hymenoptera: Vespidae: Vespinae). Acta Musei Moraviae, Scientiae biologicae (Brno) 97(2): 69–86, 2022",Native,,,,,,
Iran,51.3680,32.6324,"Dvorak et al. (2012) On the distribution and taxonomy of vespine wasps of Iran (Hymenoptera: Vespidae: Vespinae). Acta Musei Moraviae, Scientiae biologicae (Brno) 97(2): 69–86, 2018",Native,,,,,,
Iran,54.235,32.804,"de Villiers M, Kriticos DJ, Veldtman R (2017) Including irrigation in niche modelling of the invasive wasp Vespula germanica (Fabricius) improves model fit to predict potential for further spread. PLoS ONE 12(7): e0181397.",Native,,,,,,
Iran,48.6009,33.3655,"Libor Dvorak, Personal collection, sent to us for genetic analysis.",Native,,,,,,
Iran,48.3988,33.5818,"Dvorak et al. (2012) On the distribution and taxonomy of vespine wasps of Iran (Hymenoptera: Vespidae: Vespinae). Acta Musei Moraviae, Scientiae biologicae (Brno) 97(2): 69–86, 2025",Native,,,,,,
Iran,47.0778,34.3277,"Dvorak et al. (2012) On the distribution and taxonomy of vespine wasps of Iran (Hymenoptera: Vespidae: Vespinae). Acta Musei Moraviae, Scientiae biologicae (Brno) 97(2): 69–86, 2020",Native,,,,,,
Iran,49.8547,34.6123,"Dvorak et al. (2012) On the distribution and taxonomy of vespine wasps of Iran (Hymenoptera: Vespidae: Vespinae). Acta Musei Moraviae, Scientiae biologicae (Brno) 97(2): 69–86, 2026",Native,,,,,,
Iran,48.5150,34.7989,"Dvorak et al. (2012) On the distribution and taxonomy of vespine wasps of Iran (Hymenoptera: Vespidae: Vespinae). Acta Musei Moraviae, Scientiae biologicae (Brno) 97(2): 69–86, 2017",Native,,,,,,
Iran,54.4342,35.2256,"Dvorak et al. (2012) On the distribution and taxonomy of vespine wasps of Iran (Hymenoptera: Vespidae: Vespinae). Acta Musei Moraviae, Scientiae biologicae (Brno) 97(2): 69–86, 2028",Native,,,,,,
Iran,51.3890,35.6892,"Dvorak et al. (2012) On the distribution and taxonomy of vespine wasps of Iran (Hymenoptera: Vespidae: Vespinae). Acta Musei Moraviae, Scientiae biologicae (Brno) 97(2): 69–86, 2029",Native,,,,,,
Iran,51.4651,35.7715,"Dvorak et al. (2012) On the distribution and taxonomy of vespine wasps of Iran (Hymenoptera: Vespidae: Vespinae). Acta Musei Moraviae, Scientiae biologicae (Brno) 97(2): 69–86, 2015",Native,,,,,,
Iran,47.1362,35.9554,"Dvorak et al. (2012) On the distribution and taxonomy of vespine wasps of Iran (Hymenoptera: Vespidae: Vespinae). Acta Musei Moraviae, Scientiae biologicae (Brno) 97(2): 69–86, 2024",Native,,,,,,
Iran,59.7690,36.2055,"Dvorak et al. (2012) On the distribution and taxonomy of vespine wasps of Iran (Hymenoptera: Vespidae: Vespinae). Acta Musei Moraviae, Scientiae biologicae (Brno) 97(2): 69–86, 2021",Native,,,,,,
Iran,52.5319,36.2262,"Dvorak et al. (2012) On the distribution and taxonomy of vespine wasps of Iran (Hymenoptera: Vespidae: Vespinae). Acta Musei Moraviae, Scientiae biologicae (Brno) 97(2): 69–86, 2027",Native,,,,,,
Iran,49.9982,36.2737,"Dvorak et al. (2012) On the distribution and taxonomy of vespine wasps of Iran (Hymenoptera: Vespidae: Vespinae). Acta Musei Moraviae, Scientiae biologicae (Brno) 97(2): 69–86, 2014",Native,,,,,,
Iran,48.4845,36.6743,"Dvorak et al. (2012) On the distribution and taxonomy of vespine wasps of Iran (Hymenoptera: Vespidae: Vespinae). Acta Musei Moraviae, Scientiae biologicae (Brno) 97(2): 69–86, 2032",Native,,,,,,
Iran,49.5924,37.2809,"Dvorak et al. (2012) On the distribution and taxonomy of vespine wasps of Iran (Hymenoptera: Vespidae: Vespinae). Acta Musei Moraviae, Scientiae biologicae (Brno) 97(2): 69–86, 2016",Native,,,,,,
Iran,45.0000,37.4550,"Dvorak et al. (2012) On the distribution and taxonomy of vespine wasps of Iran (Hymenoptera: Vespidae: Vespinae). Acta Musei Moraviae, Scientiae biologicae (Brno) 97(2): 69–86, 2030",Native,,,,,,
Iran,45.9844,38.2794,"Dvorak et al. (2012) On the distribution and taxonomy of vespine wasps of Iran (Hymenoptera: Vespidae: Vespinae). Acta Musei Moraviae, Scientiae biologicae (Brno) 97(2): 69–86, 2012",Native,,,,,,
Ireland,-7.975,53.251,"de Villiers M, Kriticos DJ, Veldtman R (2017) Including irrigation in niche modelling of the invasive wasp Vespula germanica (Fabricius) improves model fit to predict potential for further spread. PLoS ONE 12(7): e0181397.",Native,,,,,,
Israel,34.75,31.5,"de Villiers M, Kriticos DJ, Veldtman R (2017) Including irrigation in niche modelling of the invasive wasp Vespula germanica (Fabricius) improves model fit to predict potential for further spread. PLoS ONE 12(7): e0181397.",Native,,,,,,
Italy,15.6550,38.2350,Brenton-Rule et al. (In Press) The origins of global invasions of the German wasp (Vespula germanica) and its infection with four honey bee viruses. Biological  Invasions. ,Native,,,,,,
Italy,15.6550,38.2350,Brenton-Rule et al. (In Press) The origins of global invasions of the German wasp (Vespula germanica) and its infection with four honey bee viruses. Biological  Invasions. ,Native,,,,,,
Italy,12.8333,42.8333,"de Villiers M, Kriticos DJ, Veldtman R (2017) Including irrigation in niche modelling of the invasive wasp Vespula germanica (Fabricius) improves model fit to predict potential for further spread. PLoS ONE 12(7): e0181397.",Native,,,,,,
Jordan,36.36,31.229,"de Villiers M, Kriticos DJ, Veldtman R (2017) Including irrigation in niche modelling of the invasive wasp Vespula germanica (Fabricius) improves model fit to predict potential for further spread. PLoS ONE 12(7): e0181397.",Native,,,,,,
Jordan,35.7387,31.2770,"Libor Dvorak, Personal collection, sent to us for genetic analysis.",Native,,,,,,
Kazakhstan,68.013,48.617,"de Villiers M, Kriticos DJ, Veldtman R (2017) Including irrigation in niche modelling of the invasive wasp Vespula germanica (Fabricius) improves model fit to predict potential for further spread. PLoS ONE 12(7): e0181397.",Native,,,,,,
Korea  Republic of,127.919,36.579,"de Villiers M, Kriticos DJ, Veldtman R (2017) Including irrigation in niche modelling of the invasive wasp Vespula germanica (Fabricius) improves model fit to predict potential for further spread. PLoS ONE 12(7): e0181397.",Native,,,,,,
Kyrgyzstan,75.068,41.559,"de Villiers M, Kriticos DJ, Veldtman R (2017) Including irrigation in niche modelling of the invasive wasp Vespula germanica (Fabricius) improves model fit to predict potential for further spread. PLoS ONE 12(7): e0181397.",Native,,,,,,
Lebanon,35.8333,33.8333,"de Villiers M, Kriticos DJ, Veldtman R (2017) Including irrigation in niche modelling of the invasive wasp Vespula germanica (Fabricius) improves model fit to predict potential for further spread. PLoS ONE 12(7): e0181397.",Native,,,,,,
Lithuania,24.3131,54.1078,"Dvorak (2006) Social wasps (Hymenoptera: Vespidae) trapped with beer in European forest ecosystems. Acta Musei Moraviae, Scientiae biologicae (Brno) 92: 181-204, 2007",Native,,,,,,
Lithuania,24.2928,54.1158,"Dvorak (2006) Social wasps (Hymenoptera: Vespidae) trapped with beer in European forest ecosystems. Acta Musei Moraviae, Scientiae biologicae (Brno) 92: 181-204, 2007",Native,,,,,,
Lithuania,25.0319,54.8647,"Dvorak (2006) Social wasps (Hymenoptera: Vespidae) trapped with beer in European forest ecosystems. Acta Musei Moraviae, Scientiae biologicae (Brno) 92: 181-204, 2007",Native,,,,,,
Lithuania,24.054,55.264,"de Villiers M, Kriticos DJ, Veldtman R (2017) Including irrigation in niche modelling of the invasive wasp Vespula germanica (Fabricius) improves model fit to predict potential for further spread. PLoS ONE 12(7): e0181397.",Native,,,,,,
Luxembourg,6.102,49.788,"de Villiers M, Kriticos DJ, Veldtman R (2017) Including irrigation in niche modelling of the invasive wasp Vespula germanica (Fabricius) improves model fit to predict potential for further spread. PLoS ONE 12(7): e0181397.",Native,,,,,,
Macedonia,21.769,41.664,"de Villiers M, Kriticos DJ, Veldtman R (2017) Including irrigation in niche modelling of the invasive wasp Vespula germanica (Fabricius) improves model fit to predict potential for further spread. PLoS ONE 12(7): e0181397.",Native,,,,,,
Madeira,-16.956,32.746,"de Villiers M, Kriticos DJ, Veldtman R (2017) Including irrigation in niche modelling of the invasive wasp Vespula germanica (Fabricius) improves model fit to predict potential for further spread. PLoS ONE 12(7): e0181397.",Native,,,,,,
Malta,14.457,35.884,"de Villiers M, Kriticos DJ, Veldtman R (2017) Including irrigation in niche modelling of the invasive wasp Vespula germanica (Fabricius) improves model fit to predict potential for further spread. PLoS ONE 12(7): e0181397.",Native,,,,,,
Mongolia,103.013,46.262,"de Villiers M, Kriticos DJ, Veldtman R (2017) Including irrigation in niche modelling of the invasive wasp Vespula germanica (Fabricius) improves model fit to predict potential for further spread. PLoS ONE 12(7): e0181397.",Native,,,,,,
Mongolia,107.0370,47.9230,"Libor Dvorak, Personal collection, sent to us for genetic analysis.",Native,,,,,,
Montenegro,19.297,42.763,"de Villiers M, Kriticos DJ, Veldtman R (2017) Including irrigation in niche modelling of the invasive wasp Vespula germanica (Fabricius) improves model fit to predict potential for further spread. PLoS ONE 12(7): e0181397.",Native,,,,,,
Morocco,-6.254,32.174,"de Villiers M, Kriticos DJ, Veldtman R (2017) Including irrigation in niche modelling of the invasive wasp Vespula germanica (Fabricius) improves model fit to predict potential for further spread. PLoS ONE 12(7): e0181397.",Native,,,,,,
Norway,9.231,61.658,"de Villiers M, Kriticos DJ, Veldtman R (2017) Including irrigation in niche modelling of the invasive wasp Vespula germanica (Fabricius) improves model fit to predict potential for further spread. PLoS ONE 12(7): e0181397.",Native,,,,,,
Pakistan,71.6920,35.7010,"Libor Dvorak, Personal collection, sent to us for genetic analysis.",Native,,,,,,
Poland,19.8056,50.0078,"Dvorak (2006) Social wasps (Hymenoptera: Vespidae) trapped with beer in European forest ecosystems. Acta Musei Moraviae, Scientiae biologicae (Brno) 92: 181-204, 2007",Native,,,,,,
Poland,19.8143,50.0139,"Dvorak (2006) Social wasps (Hymenoptera: Vespidae) trapped with beer in European forest ecosystems. Acta Musei Moraviae, Scientiae biologicae (Brno) 92: 181-204, 2007",Native,,,,,,
Poland,19.8826,50.0311,"Dvorak (2006) Social wasps (Hymenoptera: Vespidae) trapped with beer in European forest ecosystems. Acta Musei Moraviae, Scientiae biologicae (Brno) 92: 181-204, 2007",Native,,,,,,
Poland,19.8661,50.0489,"Dvorak (2006) Social wasps (Hymenoptera: Vespidae) trapped with beer in European forest ecosystems. Acta Musei Moraviae, Scientiae biologicae (Brno) 92: 181-204, 2007",Native,,,,,,
Poland,19.639,52.203,"de Villiers M, Kriticos DJ, Veldtman R (2017) Including irrigation in niche modelling of the invasive wasp Vespula germanica (Fabricius) improves model fit to predict potential for further spread. PLoS ONE 12(7): e0181397.",Native,,,,,,
Portugal,-9.4250,38.6910,Brenton-Rule et al. (In Press) The origins of global invasions of the German wasp (Vespula germanica) and its infection with four honey bee viruses. Biological  Invasions. ,Native,,,,,,
Portugal,-9.1350,38.7150,Brenton-Rule et al. (In Press) The origins of global invasions of the German wasp (Vespula germanica) and its infection with four honey bee viruses. Biological  Invasions. ,Native,,,,,,
Portugal,-9.1530,38.7290,Brenton-Rule et al. (In Press) The origins of global invasions of the German wasp (Vespula germanica) and its infection with four honey bee viruses. Biological  Invasions. ,Native,,,,,,
Portugal,-9.1530,38.7290,Brenton-Rule et al. (In Press) The origins of global invasions of the German wasp (Vespula germanica) and its infection with four honey bee viruses. Biological  Invasions. ,Native,,,,,,
Portugal,-8.071,39.795,"de Villiers M, Kriticos DJ, Veldtman R (2017) Including irrigation in niche modelling of the invasive wasp Vespula germanica (Fabricius) improves model fit to predict potential for further spread. PLoS ONE 12(7): e0181397.",Native,,,,,,
Republic of Georgia,43.779,42.001,"de Villiers M, Kriticos DJ, Veldtman R (2017) Including irrigation in niche modelling of the invasive wasp Vespula germanica (Fabricius) improves model fit to predict potential for further spread. PLoS ONE 12(7): e0181397.",Native,,,,,,
Romania,28.2319,44.5380,"Libor Dvorak, Personal collection, sent to us for genetic analysis.",Native,,,,,,
Russian Federation,43.81,48.199,"de Villiers M, Kriticos DJ, Veldtman R (2017) Including irrigation in niche modelling of the invasive wasp Vespula germanica (Fabricius) improves model fit to predict potential for further spread. PLoS ONE 12(7): e0181397.",Native,,,,,,
Russian Federation,37.377,54.52,"de Villiers M, Kriticos DJ, Veldtman R (2017) Including irrigation in niche modelling of the invasive wasp Vespula germanica (Fabricius) improves model fit to predict potential for further spread. PLoS ONE 12(7): e0181397.",Native,,,,,,
Russian Federation,98.65,59.111,"de Villiers M, Kriticos DJ, Veldtman R (2017) Including irrigation in niche modelling of the invasive wasp Vespula germanica (Fabricius) improves model fit to predict potential for further spread. PLoS ONE 12(7): e0181397.",Native,,,,,,
Russian Federation,137.892,62.238,"de Villiers M, Kriticos DJ, Veldtman R (2017) Including irrigation in niche modelling of the invasive wasp Vespula germanica (Fabricius) improves model fit to predict potential for further spread. PLoS ONE 12(7): e0181397.",Native,,,,,,
Sardina,9.085,40.12,"de Villiers M, Kriticos DJ, Veldtman R (2017) Including irrigation in niche modelling of the invasive wasp Vespula germanica (Fabricius) improves model fit to predict potential for further spread. PLoS ONE 12(7): e0181397.",Native,,,,,,
Scotland,-2.9810,56.4570,Brenton-Rule et al. (In Press) The origins of global invasions of the German wasp (Vespula germanica) and its infection with four honey bee viruses. Biological  Invasions. ,Native,,,,,,
Scotland,-2.9810,56.4570,Brenton-Rule et al. (In Press) The origins of global invasions of the German wasp (Vespula germanica) and its infection with four honey bee viruses. Biological  Invasions. ,Native,,,,,,
Scotland,-2.9810,56.4570,Brenton-Rule et al. (In Press) The origins of global invasions of the German wasp (Vespula germanica) and its infection with four honey bee viruses. Biological  Invasions. ,Native,,,,,,
Serbia,20.975,43.905,"de Villiers M, Kriticos DJ, Veldtman R (2017) Including irrigation in niche modelling of the invasive wasp Vespula germanica (Fabricius) improves model fit to predict potential for further spread. PLoS ONE 12(7): e0181397.",Native,,,,,,
Serbia,20.4489,44.7866,"Akre et al. (1989) Additional Range Extension by the German Yellowjacket, Paravespula germanica (Fabricius), in North America (Hymenoptera: Vespidae). Pan-Pacific Entomologist 65: 79-88",Native,,,,,,
Sicily,14.2,37.57,"de Villiers M, Kriticos DJ, Veldtman R (2017) Including irrigation in niche modelling of the invasive wasp Vespula germanica (Fabricius) improves model fit to predict potential for further spread. PLoS ONE 12(7): e0181397.",Native,,,,,,
Slovakia,18.5094,47.8502,"Dvorak (2006) Social wasps (Hymenoptera: Vespidae: Vespinae) from the Czech Republic and Slovakia in the collections of the Moravian Museum, Brno. Acta Musei Moraviae, Scientiae biologicae (Brno) 91: 149-157",Native,,,,,,
Slovakia,18.1571,47.9882,"Dvorak (2006) Social wasps (Hymenoptera: Vespidae) trapped with beer in European forest ecosystems. Acta Musei Moraviae, Scientiae biologicae (Brno) 92: 181-204, 2007",Native,,,,,,
Slovakia,20.3222,48.4228,"Dvorak (2006) Social wasps (Hymenoptera: Vespidae: Vespinae) from the Czech Republic and Slovakia in the collections of the Moravian Museum, Brno. Acta Musei Moraviae, Scientiae biologicae (Brno) 91: 149-157",Native,,,,,,
Slovakia,20.9985,48.6129,"Dvorak (2006) Social wasps (Hymenoptera: Vespidae: Vespinae) from the Czech Republic and Slovakia in the collections of the Moravian Museum, Brno. Acta Musei Moraviae, Scientiae biologicae (Brno) 91: 149-157",Native,,,,,,
Slovakia,19.1559,48.6505,"Dvorak (2006) Social wasps (Hymenoptera: Vespidae: Vespinae) from the Czech Republic and Slovakia in the collections of the Moravian Museum, Brno. Acta Musei Moraviae, Scientiae biologicae (Brno) 91: 149-157",Native,,,,,,
Slovakia,19.689,48.807,"de Villiers M, Kriticos DJ, Veldtman R (2017) Including irrigation in niche modelling of the invasive wasp Vespula germanica (Fabricius) improves model fit to predict potential for further spread. PLoS ONE 12(7): e0181397.",Native,,,,,,
Slovenia,14.805,46.094,"de Villiers M, Kriticos DJ, Veldtman R (2017) Including irrigation in niche modelling of the invasive wasp Vespula germanica (Fabricius) improves model fit to predict potential for further spread. PLoS ONE 12(7): e0181397.",Native,,,,,,
Spain,-15.6013,27.8734,"Libor Dvorak, Personal collection, sent to us for genetic analysis.",Native,,,,,,
Spain,-4.4210,36.7210,Brenton-Rule et al. (In Press) The origins of global invasions of the German wasp (Vespula germanica) and its infection with four honey bee viruses. Biological  Invasions. ,Native,,,,,,
Spain,-4.4210,36.7210,Brenton-Rule et al. (In Press) The origins of global invasions of the German wasp (Vespula germanica) and its infection with four honey bee viruses. Biological  Invasions. ,Native,,,,,,
